,loan_amnt,fico,loan_age_in_months,annual_inc,logged_inc,delinq_2yrs,mths_since_last_delinq
11600,13020.56,524.0,18,23113.420118343194,10.04816868532344,12.0,15
11601,9953.12,559.0,18,16562.2440570523,9.71488092945007,0.0,-1
11603,11414.62,610.0,19,18410.67741935484,9.820686069821468,0.0,-1
11604,17020.12,637.0,16,53667.04504504504,10.890554405802424,0.0,-1
11605,8997.48,549.0,18,18487.972602739723,9.824875670058901,0.0,-1
11606,22051.0,480.0,16,32247.284122562676,10.381189105423912,0.0,-1
11609,26483.86,511.0,16,80837.36337209304,11.300194555598393,30.0,14
11610,11236.59,585.0,16,21950.547906976746,9.996547379785255,0.0,-1
11612,29459.0,542.0,14,44062.60683760684,10.69336678423496,6.0,13
11613,10503.0,657.0,15,32340.615835777124,10.384079175490827,12.0,10
11616,20098.59,645.0,15,23038.776746724892,10.0449340208103,0.0,-1
11617,14100.2,545.0,13,31500.44680851064,10.35775700911029,0.0,-1
11618,19385.02,556.0,13,26977.165009940356,10.202746046773724,4.8,12
11619,28860.73,541.0,13,70638.15034965034,11.165325650756808,0.0,-1
11620,16215.0,527.0,11,22328.852459016394,10.01363495341142,0.0,-1
11621,12157.0,502.0,10,48078.531073446335,10.780591017025369,30.0,7
11622,17396.0,575.0,10,40144.61538461538,10.600243597918148,0.0,-1
11623,15144.0,575.0,10,28858.80217785844,10.270170326887813,0.0,-1
11624,27655.81,518.0,10,43964.57305071915,10.69113943064845,6.0,9
11625,21751.0,560.0,10,57025.0936329588,10.95124668911457,8.0,6
11626,19453.0,618.0,10,50001.591187270504,10.819810107649328,0.0,-1
11627,19746.0,553.0,9,30557.55342667649,10.32736718204804,3.4285714285714284,8
11629,22508.0,572.0,10,58571.003717472115,10.977995035994734,0.7619047619047619,7
11630,22334.6,595.0,10,28254.614457831325,10.249012066875514,30.0,7
11631,21611.47,544.0,9,42415.034579439256,10.655258167505897,0.0,-1
11632,20533.46,593.0,9,25651.556216537774,10.152359519968542,0.0,-1
11634,22025.0,536.0,9,29706.16570327553,10.299109902681897,0.0,-1
11635,32828.27,592.0,10,57069.01241721854,10.952016558618777,0.0,-1
11636,13089.44,568.0,10,21358.060606060608,9.969184493355549,0.0,-1
11637,19074.0,624.0,9,22069.09090909091,10.001933307151422,0.0,-1
11638,18307.0,624.0,9,49162.02046035806,10.802876662517217,0.0,-1
11639,30972.0,559.0,9,71395.3896816685,11.17598857595817,0.0,-1
11640,22609.0,572.0,9,26703.543307086617,10.19255154371398,16.0,5
11641,25635.91,636.0,9,30518.940476190473,10.326102769074637,0.0,-1
11642,18369.47,578.0,8,43392.44881889763,10.678040714602439,0.0,-1
11643,26624.06,597.0,8,33240.50297265161,10.411524380402787,0.0,-1
11644,21009.0,617.0,8,29237.176938369787,10.283196361267294,9.6,5
11645,20912.6,562.0,9,37280.52631578947,10.526226386612679,0.0,-1
11646,20003.61,569.0,8,46162.17692307693,10.739916060448582,0.0,-1
11647,20483.0,541.0,8,30377.330508474577,10.321451902258506,0.0,-1
11648,19029.84,614.0,8,26308.534562211982,10.177648673593398,0.0,-1
11649,18366.96,537.0,7,31409.296416938112,10.354859192311675,0.0,-1
11650,20623.61,550.0,7,27017.829694323147,10.204252286094375,0.0,-1
11651,9158.38,560.0,8,20769.54427645788,9.941242975197467,0.0,-1
11652,17019.0,533.0,9,39361.12334801762,10.580533891104897,0.0,-1
11653,26290.75,602.0,8,46240.012562814074,10.741600775033378,0.0,-1
11655,17654.47,618.0,8,18829.043676993395,9.843155833159859,0.0,-1
11657,25770.19,623.0,7,57694.45522388059,10.962916351238762,1.6,5
11658,25250.42,531.0,9,35350.587999999996,10.473070304849747,0.0,-1
11660,13628.0,619.0,8,33123.61111111111,10.408001633688317,6.0,5
11661,24779.51,574.0,7,27145.00312989045,10.208948261642195,0.7868852459016393,5
11663,27619.66,538.0,8,56311.9281553398,10.938661659455,0.0,-1
11664,20484.87,539.0,8,30793.29062276306,10.33505210830848,0.0,-1
11665,10701.83,614.0,8,17850.550436854646,9.78978962353092,0.0,-1
11666,17910.88,529.0,8,49950.66135458168,10.818791024321012,0.0,-1
11667,23847.15,566.0,7,49979.05688622755,10.819359334387528,0.0,-1
11670,16298.69,654.0,8,29945.099737532808,10.30712097538371,0.0,-1
11671,20143.81,537.0,8,31829.948081264112,10.368162889148955,12.0,5
11672,32210.47,620.0,8,81105.5,11.30350605531325,0.0,-1
11673,24276.07,615.0,7,32868.95357833656,10.400283830992908,0.0,-1
11675,19625.74,576.0,7,69736.13197969543,11.152473855251504,0.0,-1
11676,20612.75,616.0,8,22510.023400936036,10.021715973479804,0.0,-1
11677,16243.24,476.0,8,22251.013698630137,10.010142846045579,0.0,-1
11680,30713.0,587.0,7,33945.94736842105,10.43252475527018,4.8,5
11683,29753.63,556.0,8,89516.65186246418,11.402179941286196,1.5,7
11687,27027.88,610.0,7,33095.36326530612,10.407148468933517,0.0,-1
11688,16608.0,542.0,7,41225.53191489361,10.626813050070906,0.0,-1
11689,23021.7,656.0,8,33950.54073033708,10.432660060115884,0.0,-1
11690,27577.06,556.0,7,33945.97069167644,10.432525442340335,0.0,-1
11691,32709.0,526.0,7,42690.42883778745,10.661730025093622,0.8135593220338984,5
11693,22483.06,565.0,7,42420.8679245283,10.655395688176416,0.0,-1
11694,25225.97,527.0,7,44219.146076794656,10.696913143433363,0.0,-1
11695,27509.38,611.0,8,35660.30740740741,10.481793511890558,0.0,-1
11696,23010.38,573.0,7,25472.745387453877,10.145364351228435,0.0,-1
11698,32350.38,592.0,8,69464.00613496934,11.148564000059165,0.0,-1
11699,29490.0,579.0,8,44681.818181818184,10.707321945770987,1.1428571428571428,7
11700,23848.0,519.0,7,38732.2505800464,10.564427880297565,0.42105263157894735,6
11701,17248.0,540.0,8,24163.308872581718,10.09259059931764,0.0,-1
11702,29618.05,604.0,7,33511.80226293103,10.419652962123996,0.0,-1
11703,26924.13,587.0,7,59391.46323529412,10.991905778444979,0.41379310344827586,6
11706,23209.0,509.0,8,39369.06300484653,10.580735583930068,8.0,7
11707,18835.5,518.0,8,32263.091353996733,10.381679173312486,0.0,-1
11709,30618.63,626.0,7,38182.377078384794,10.55012935512127,0.0,-1
11710,24991.33,625.0,7,36496.37899860918,10.504968329131833,0.0,-1
11711,23220.06,569.0,7,25449.961377870564,10.144469504408582,9.6,3
11712,15415.38,501.0,8,43805.545331529094,10.68751569409338,1.7142857142857142,7
11714,20168.41,514.0,8,33640.71564733916,10.423492387562717,0.0,-1
11715,34781.1,537.0,8,40804.64245810057,10.616551139656906,0.0,-1
11718,14406.0,541.0,7,28866.984732824425,10.270453824279835,0.0,-1
11719,16098.97,590.0,8,27553.249388753058,10.22387575277138,0.0,-1
11720,21522.32,523.0,8,25420.06299212598,10.14329402279411,0.0,-1
11721,30400.32,574.0,7,40227.266540642726,10.602300316839807,0.0,-1
11722,19887.94,603.0,7,37323.21179624665,10.52737071225092,0.0,-1
11723,21325.48,569.0,7,26112.83265306123,10.170182145010532,0.0,-1
11724,16024.79,602.0,7,26729.196981731537,10.193511766845992,6.0,6
11725,9478.0,572.0,7,16261.274509803921,9.696541763166776,0.0,-1
11726,27474.0,534.0,7,39036.129905277405,10.572242904088517,0.0,-1
11727,27456.31,532.0,7,33936.5809299588,10.432248795056072,0.0,-1
11728,21681.95,612.0,7,23776.550913838124,10.07645511825502,4.8,6
11729,16465.0,632.0,7,29704.896907216495,10.299067190230597,0.0,-1
11730,19972.97,516.0,7,42409.74418604651,10.655133430525108,0.0,-1
11731,34934.06,607.0,8,51373.617647058825,10.846880044323322,0.0,-1
11732,35605.0,587.0,7,55140.486725663715,10.9176395116274,0.0,-1
11734,36668.0,528.0,7,62099.03225806452,11.036485684194098,0.0,-1
11735,25202.5,600.0,7,27436.625194401244,10.219634085733881,0.0,-1
11737,33289.35,611.0,7,52601.68171557562,10.870503369993719,0.0,-1
11738,14155.27,604.0,7,20860.39789473684,9.945607802904814,6.0,3
11739,24279.2,633.0,7,42347.44186046512,10.653663293544195,0.0,-1
11740,28001.59,558.0,7,50780.08549222798,10.835259538837953,0.0,-1
11741,25009.0,533.0,7,43261.037891268534,10.675007691157957,0.0,-1
11742,15996.25,500.0,7,45517.78455284553,10.725858397862847,0.0,-1
11743,18495.99,537.0,7,42589.45065789475,10.659361864451702,0.0,-1
11744,32321.45,517.0,7,52821.04669260701,10.874665001872259,0.0,-1
11745,22554.44,547.0,7,27362.40554592721,10.216925289871838,0.0,-1
11746,15495.0,507.0,7,70738.04347826088,11.166738804450222,0.0,-1
11747,17489.0,544.0,7,36327.2997032641,10.500324795540234,0.0,-1
11749,21578.6,629.0,8,33641.46993318485,10.423514809124658,0.0,-1
11750,19909.0,583.0,7,38181.64383561644,10.550110151240709,0.0,-1
11751,18862.3,593.0,7,51778.862745098035,10.854737289856494,0.0,-1
11752,28395.0,540.0,7,102632.53012048194,11.538910219171136,0.0,-1
11753,27505.0,533.0,8,33877.126099706744,10.430495319303455,0.0,-1
11754,26663.03,584.0,7,28847.17310664606,10.269767281230497,0.0,-1
11755,17908.67,594.0,7,29966.69880478087,10.307842004253125,0.0,-1
11756,17854.0,555.0,7,27051.515151515152,10.205498295700973,0.0,-1
11757,23497.05,550.0,7,27783.673986486483,10.232203860496965,0.0,-1
11759,24055.58,572.0,7,33017.46274509804,10.404791874579262,0.0,-1
11760,25953.36,564.0,7,40312.17159763314,10.604408727089645,0.0,-1
11761,21490.0,567.0,7,40293.75,10.60395164905893,0.0,-1
11762,33368.25,533.0,8,39837.023877202955,10.592552007030774,0.0,-1
11763,36452.88,527.0,7,41156.47741935484,10.625136603665439,8.0,5
11764,27575.47,645.0,7,67729.2245614035,11.1232730431755,0.0,-1
11765,21246.6,611.0,7,77060.20725388601,11.252342307689716,6.0,6
11766,14799.69,521.0,7,33098.3482428115,10.407238658090142,0.0,-1
11767,26760.06,596.0,7,29406.659340659342,10.28897643586336,0.0,-1
11768,21921.79,546.0,8,37765.18375717802,10.539142892542092,6.0,7
11769,23885.21,534.0,7,23704.60349716446,10.073424548647687,0.0,-1
11771,20182.06,532.0,7,25811.404384896465,10.158571703665386,0.0,-1
11772,16731.86,639.0,7,24831.735689045934,10.119877778960687,0.0,-1
11773,11688.0,530.0,7,17850.763636363637,9.789801567041378,0.0,-1
11775,12609.0,513.0,7,22650.898203592817,10.027954785912673,0.0,-1
11777,10897.0,471.0,7,16813.886847905953,9.729960422036935,0.38095238095238093,5
11778,29885.19,563.0,7,62821.72072072072,11.04805616400564,0.0,-1
11780,18786.41,576.0,8,49624.47924528302,10.812239524136608,0.0,-1
11781,14397.23,583.0,7,34632.51202749141,10.452548173821121,0.0,-1
11782,21177.0,571.0,7,34797.887323943665,10.457311954837616,0.0,-1
11783,16732.91,489.0,7,29161.087966804975,10.28059049567367,0.0,-1
11785,21559.5,549.0,7,27573.051157125454,10.224594167358537,0.0,-1
11786,17126.57,578.0,8,34615.781520692966,10.452064970372582,0.3870967741935484,6
11787,17259.0,577.0,7,57713.21656050956,10.96324148277472,0.0,-1
11788,26099.2,600.0,7,38816.09065155808,10.566590147158355,0.0,-1
11790,28588.25,659.0,6,31399.228556485356,10.354538603329742,0.38095238095238093,2
11791,15775.0,592.0,7,52666.931637519876,10.871743054420488,0.7741935483870968,5
11792,17498.06,593.0,7,30545.241895261846,10.326964204360477,0.0,-1
11794,29919.56,509.0,7,36743.31929824561,10.511711700312738,0.0,-1
11795,19351.25,629.0,7,70551.43229166667,11.164097258870298,0.0,-1
11796,28291.0,686.0,7,52252.50659630607,10.863843141811428,0.0,-1
11797,23659.0,611.0,7,29697.489539748956,10.29881779393698,0.0,-1
11798,10620.67,558.0,7,18632.754385964912,9.832676299471716,0.0,-1
11799,15938.69,603.0,7,19269.573402417962,9.866282623250441,4.0,6
11802,16218.16,523.0,7,32252.022727272724,10.381336040482598,0.0,-1
11803,26757.5,542.0,6,36774.05104712042,10.51254774084358,10.285714285714286,4
11804,16983.37,536.0,7,33934.42150333016,10.432185161794385,0.0,-1
11805,25181.99,628.0,7,67884.6970474968,11.125565913293286,0.0,-1
11806,19565.42,603.0,7,40720.893954410305,10.614496604677194,19.2,6
11808,22864.73,612.0,7,29694.454545454548,10.298715591715995,0.0,-1
11809,28364.71,567.0,7,32531.89022392136,10.389976124877965,0.0,-1
11810,32548.11,623.0,7,77495.5,11.2579751491395,0.0,-1
11811,25784.0,566.0,7,77462.660944206,11.257551304972978,0.0,-1
11812,15461.47,563.0,7,20934.292069632495,9.949143862244153,4.8,6
11813,32647.85,535.0,7,69675.28963414633,11.151601009272206,0.0,-1
11814,28058.01,532.0,6,43261.248898678416,10.675012568685302,0.41379310344827586,5
11815,20482.29,486.0,7,31814.20784023669,10.36766825641731,0.0,-1
11816,25635.0,617.0,7,48984.076433121016,10.799250553525694,0.0,-1
11817,28152.81,560.0,7,57287.69476744186,10.955841128636028,0.0,-1
11818,24411.76,602.0,7,66577.52727272727,11.1061223712493,0.4067796610169492,6
11819,17508.0,498.0,7,23751.162790697676,10.075386767872628,0.9230769230769231,4
11820,18274.13,520.0,7,30122.19230769231,10.31301746504503,0.0,-1
11821,11308.47,644.0,7,22445.923440453687,10.018864292737883,0.0,-1
11822,27615.68,552.0,7,53846.72980501393,10.89389695288563,0.0,-1
11824,21962.25,592.0,7,33937.25165562914,10.432268558951664,3.4285714285714284,4
11826,31899.94,507.0,7,57305.28143712575,10.95614807013287,18.0,5
11827,20316.48,505.0,7,39213.794117647056,10.576783854635824,0.0,-1
11828,27600.8,546.0,7,44313.21100917431,10.699038128486785,0.0,-1
11829,23264.5,516.0,7,38897.651273885356,10.56868914922032,0.0,-1
11830,15809.0,548.0,7,26537.889688249405,10.186328790340792,0.0,-1
11831,24508.6,576.0,7,34681.98113207547,10.45397555533192,12.0,6
11832,22083.6,588.0,7,35950.0465116279,10.489885656934945,0.0,-1
11833,18711.27,508.0,7,45957.50526315789,10.735472449879305,4.8,6
11835,23910.55,592.0,7,30805.00306748466,10.335432393026158,0.0,-1
11837,20447.75,548.0,6,29695.902489626555,10.29876435196074,0.0,-1
11838,22897.47,571.0,6,38192.76171564734,10.55040129275675,0.0,-1
11839,13864.31,603.0,7,38511.972222222226,10.558724438746685,0.0,-1
11841,21533.47,552.0,6,26475.57786885246,10.183977997194669,12.0,2
11842,13893.17,573.0,7,25682.796654929578,10.153576655882448,0.0,-1
11844,29299.0,503.0,7,60262.38981390793,11.006463470276744,1.9672131147540983,2
11845,27679.0,527.0,7,29701.532958610118,10.298953938226813,0.0,-1
11846,23496.63,551.0,6,29128.053719008265,10.279457034093072,0.0,-1
11848,33829.0,545.0,6,40734.461009174316,10.614829721017932,0.0,-1
11850,24509.0,577.0,6,31518.003674219235,10.358314206757276,0.0,-1
11853,19567.99,542.0,6,23684.59884726225,10.072580278218947,4.8,3
11854,18530.0,574.0,7,34345.101500441306,10.444214681962913,0.0,-1
11856,31517.34,512.0,6,40456.24327628362,10.607976256096585,0.0,-1
11857,25382.82,590.0,6,34635.42690058479,10.452632336079743,0.0,-1
11858,26699.0,591.0,6,29247.73082942097,10.283557271169302,0.0,-1
11860,17692.63,552.0,7,27706.57941834452,10.229425188099002,0.0,-1
11862,28941.18,607.0,6,78018.58536585367,11.264702351210207,1.2203389830508475,1
11864,23373.71,595.0,6,33945.22199170124,10.432503386461049,1.2413793103448276,4
11865,21209.0,572.0,7,33588.91402714932,10.421951351841052,0.0,-1
11866,28815.81,606.0,6,45947.76082004556,10.735260395803099,0.42857142857142855,5
11868,24417.29,588.0,6,28823.107925801018,10.268932702941262,0.0,-1
11869,14500.0,484.0,6,40065.78947368421,10.598278118839804,0.0,-1
11870,30048.34,576.0,6,55158.66608391609,10.91796914894471,0.0,-1
11872,25145.18,632.0,6,33085.76315789474,10.406858352763015,13.714285714285714,4
11873,21109.94,607.0,7,27586.107031736152,10.225067556557473,0.0,-1
11874,18340.0,475.0,6,43865.60364464693,10.688885775886854,0.0,-1
11875,27022.79,525.0,7,34623.4649176327,10.452286907998033,0.0,-1
11877,35530.07,550.0,7,53029.95522388059,10.878612225776314,8.0,6
11879,17583.2,573.0,7,24055.192182410425,10.088106143393281,0.0,-1
11880,16231.37,488.0,7,29847.52802101577,10.303857302025227,0.0,-1
11881,28783.37,593.0,7,40567.165771812084,10.610714293563264,0.0,-1
11882,26398.03,615.0,7,44136.833598726116,10.695049941821356,0.0,-1
11883,21440.19,515.0,6,48675.02594594595,10.79292136328486,0.0,-1
11884,30331.25,524.0,6,35347.183684794676,10.472973998696757,0.0,-1
11885,28693.53,604.0,6,41990.53170731707,10.645199436311024,0.0,-1
11886,27515.76,541.0,6,45932.508744038154,10.734928396861001,9.0,5
11887,20939.8,582.0,6,71269.98379254458,11.174230533086666,0.0,-1
11888,21800.93,569.0,6,31186.616485013627,10.347744322954757,0.0,-1
11889,24361.0,567.0,6,31404.60405156538,10.354709786993856,0.0,-1
11890,17199.0,628.0,6,18840.845070422532,9.843782402242363,0.0,-1
11891,11730.47,557.0,6,42399.28915662651,10.654886875905609,12.0,2
11893,23208.67,612.0,6,53265.799999999996,10.883049753175916,0.375,3
11895,17869.81,534.0,6,49377.10657894737,10.807242166183375,0.0,-1
11896,18687.5,552.0,6,25954.861111111113,10.164114197105079,0.0,-1
11898,26724.19,602.0,7,59387.088888888895,10.99183212295198,9.0,4
11899,25913.0,527.0,8,34927.66367137356,10.461034449545402,0.0,-1
11900,25344.0,596.0,7,36304.50204638472,10.49969703587907,0.0,-1
11901,22522.18,575.0,8,29953.500949968333,10.307401489866324,0.0,-1
11902,19111.09,537.0,7,27526.261316872427,10.22289578495051,9.6,5
11904,40610.53,620.0,7,49496.29309344167,10.809653058751431,0.0,-1
11906,23735.88,542.0,7,30356.48477466504,10.32076544004529,0.0,-1
11907,26675.38,606.0,7,29670.708686440677,10.297915598622822,0.0,-1
11908,17055.94,595.0,7,33349.60335195531,10.414801157778449,0.0,-1
11910,13576.11,562.0,7,24535.13855421687,10.107861595714779,0.0,-1
11911,22817.44,591.0,7,29947.89,10.307214150310573,0.0,-1
11912,16268.17,583.0,7,28516.82554257095,10.258249561971752,0.0,-1
11913,31500.0,629.0,7,39587.07360861759,10.586257919929844,0.0,-1
11914,19389.38,596.0,7,27217.712566844923,10.211623237657598,0.0,-1
11915,12630.0,594.0,7,29734.304932735427,10.300056706476042,0.0,-1
11916,20375.44,633.0,7,39255.43486238532,10.577845181456242,0.0,-1
11917,16632.25,506.0,7,38466.657488986784,10.557547105800133,0.0,-1
11920,16999.0,654.0,7,32131.32313231323,10.377586631850654,0.0,-1
11921,10069.88,584.0,7,41545.67387033399,10.634548676218683,0.0,-1
11922,20398.51,535.0,7,31428.37197358767,10.35546632996411,0.0,-1
11924,23204.38,613.0,6,33262.251194539254,10.41217843519902,0.0,-1
11925,23635.13,582.0,7,48756.16208251473,10.794586870130582,0.0,-1
11926,32824.44,524.0,6,69277.71256281408,11.145878525410836,0.0,-1
11927,23893.65,481.0,6,38806.392111368914,10.566340257180748,0.0,-1
11929,23294.82,606.0,6,23689.647457627118,10.072793415557387,0.0,-1
11930,19200.0,529.0,6,84351.46443514644,11.342747449235931,0.0,-1
11931,17399.19,542.0,6,20287.78400888395,9.917774210930476,0.0,-1
11933,29806.6,637.0,7,42009.30201342281,10.645646349253271,4.8,6
11934,19437.47,548.0,6,29860.04901243599,10.304276712499604,0.0,-1
11935,14723.5,481.0,7,27169.903339191562,10.209865144784017,0.0,-1
11936,11084.0,557.0,6,14997.680412371134,9.61565082895122,0.0,-1
11937,23590.17,501.0,6,34212.26312154696,10.440339429585014,14.4,3
11938,13965.0,678.0,7,25216.251074806532,10.135243949572127,0.0,-1
11939,20305.55,585.0,7,32526.052631578947,10.389796666625772,0.0,-1
11940,23199.0,587.0,6,59412.07317073171,10.99225273673036,0.0,-1
11941,21365.47,559.0,6,33939.097579425106,10.432322949731876,0.0,-1
11942,32136.5,579.0,7,42794.324667089415,10.664160771541338,4.0,4
11943,23636.15,639.0,6,27590.83657587549,10.22523898845789,14.4,5
11944,26325.19,509.0,6,30543.038121546957,10.326892053901657,6.857142857142857,4
11945,26451.0,561.0,6,61107.92079207921,11.020396773289173,0.0,-1
11946,17524.39,649.0,6,27159.571217712175,10.209484794276737,0.0,-1
11948,34621.47,512.0,6,95538.8791064389,11.467288554683785,0.0,-1
11949,18628.47,591.0,7,23106.784997046663,10.047881576197657,0.0,-1
11952,12758.85,606.0,6,21214.239904988124,9.962427928806417,0.0,-1
11954,13186.6,515.0,6,49895.243243243254,10.81768095140911,0.0,-1
11956,28990.0,674.0,6,86970.0,11.373318510583811,0.0,-1
11958,14839.95,583.0,6,29234.42307692308,10.283102166429183,0.0,-1
11959,27435.94,634.0,6,83379.84659913169,11.331161911652952,9.6,4
11961,21778.43,490.0,6,68670.72522522522,11.13707826257869,0.0,-1
11962,21419.0,533.0,6,27145.38322269161,10.208962263856094,4.0,2
11963,24445.73,654.0,6,36177.61310782241,10.496195784075988,0.0,-1
11966,33996.9,547.0,6,45971.3393432067,10.735773423533711,1.1428571428571428,3
11967,18816.0,563.0,6,21209.66183574879,9.962212103808278,0.0,-1
11968,18581.39,565.0,7,29946.983115886418,10.307183867781653,0.0,-1
